"","X","url","sentiment_mean","num_tweets","wc","negativ_ct","positiv_ct","negativ_percent","positiv_percent","emotionality","positivity","log_emotionality","log_wc","log10_wc","sqrt_wc","log_num_tweets"
"2228",2227,"http://www.cnn.com/2016/03/24/opinions/cruz-real-radical-opinion-zelizer/index.html",0,11,76,1,1,0.0131578947368,0.0131578947368,0.0263157894737,0,-5.24792751344272,4.33073334028633,1.88081359228079,8.71779788708135,2.39789527279837
"2229",2228,"http://www.politico.com/magazine/story/2016/01/donald-trump-2016-black-swan-213571",0.105263158679,38,1365,20,14,0.014652014652,0.0102564102564,0.0249084249084,-0.0043956043956,-5.32722239455832,7.21890970761906,3.13513265137677,36.9459064038223,3.63758615972639
"2230",2229,"http://www.huffingtonpost.com/helmut-norpoth/trump-nearcertain-to-defe_b_9403762.html",0,11,590,2,3,0.00338983050847,0.00508474576271,0.00847457627119,0.00169491525424,-6.88264304936123,6.38012253689976,2.77085201164214,24.2899156029822,2.39789527279837
"2231",2230,"http://www.huffingtonpost.com/richard-north-patterson/the-gop-establishments-no_b_8884858.html",0.913043498993,23,2662,51,43,0.019158527423,0.0161532682194,0.0353117956424,-0.00300525920361,-4.8237060042332,7.88683299895506,3.42520805113866,51.5945733580577,3.13549421592915
"2232",2231,"http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/02/donald-trump-twitter-rant-debate-219846",-0.538461565971,13,1316,12,8,0.00911854103343,0.00607902735562,0.0151975683891,-0.00303951367781,-6.04001567884387,7.18235211188526,3.11925588927794,36.2767142944341,2.56494935746154
"2233",2232,"http://www.wsj.com/articles/a-victory-over-obamacare-1452039830",0.517241358757,29,593,11,12,0.0185497470489,0.0202360876897,0.0387858347386,0.00168634064081,-4.68832633848963,6.38519439899773,2.77305469336426,24.3515913237718,3.36729582998647
"2234",2233,"http://www.politico.com/blogs/on-media/2016/02/2016-campaigns-social-media-index-219226",0,10,1874,16,18,0.008537886873,0.00960512273212,0.0181430096051,0.00106723585912,-5.78444239641065,7.53583046279837,3.27276958655176,43.2897216438267,2.30258509299405
"2235",2234,"http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-01-18-US-GOP-2016-Trump-Iowa/id-5b00ae4e28914bfbaa3d9a92f28c193d",1,12,1373,6,20,0.00436999271668,0.0145666423889,0.0189366351056,0.0101966496723,-5.72267619200663,7.22475340576797,3.13767053723676,37.0540146272978,2.484906649788
"2236",2235,"https://www.washingtonpost.com/news/the-fix/wp/2016/02/26/why-marco-rubio-and-ted-cruz-think-israel-is-a-winning-issue-against-donald-trump/",1,10,758,4,14,0.00527704485488,0.0184696569921,0.023746701847,0.0131926121372,-5.3961290367267,6.63068338564237,2.87966920563205,27.5317997958724,2.30258509299405
"2237",2236,"http://www.wsj.com/articles/gop-cage-fights-make-democratic-winners-1456791289",0.538461565971,13,911,8,9,0.00878155872667,0.00987925356751,0.0186608122942,0.00109769484083,-5.74384440255034,6.81454289725996,2.959518376973,30.1827765455731,2.56494935746154
"2238",2237,"https://www.washingtonpost.com/news/post-politics/wp/2016/02/25/former-mexican-president-says-he-will-not-pay-for-donald-trumps-f-wall/",0,46,595,6,5,0.0100840336134,0.00840336134454,0.018487394958,-0.00168067226891,-5.7573142395567,6.38856140554563,2.77451696572855,24.3926218353009,3.8286413964891
"2239",2238,"https://www.washingtonpost.com/posteverything/wp/2016/01/27/heres-what-a-conservative-policy-agenda-should-look-like-in-the-trump-era/",0,24,1356,9,30,0.00663716814159,0.0221238938053,0.0287610619469,0.0154867256637,-5.11973924427423,7.21229446850034,3.13225968953104,36.8239052790439,3.17805383034795
"2240",2239,"http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/02/donald-trump-crashes-glen-beck-nevada-caucus-219703",-0.384615391493,13,1479,20,19,0.0135226504395,0.0128465179175,0.026369168357,-0.000676132521974,-5.24500411823671,7.2991214627108,3.16996817399689,38.4577690460588,2.56494935746154
"2241",2240,"http://www.politico.com/story/2016/04/inside-trumps-security-juggernaut-221543",-0.142857149243,14,4811,33,33,0.0068592808148,0.0068592808148,0.0137185616296,0,-6.18772696472365,8.47866024169945,3.68223535690256,69.3613725354393,2.63905732961526
"2242",2241,"https://www.washingtonpost.com/news/the-fix/wp/2016/02/02/jeb-bush-has-spent-more-than-5000-per-vote-so-far/",0,30,298,1,3,0.00335570469799,0.010067114094,0.0134228187919,0.00671140939597,-6.21916852046714,5.6970934865054,2.47421626407626,17.2626765016321,3.40119738166216
"2243",2242,"http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-01-22-US-GOP-2016-Trump-Establishment/id-18e06db47ab046e2b46043ec8b370461",0,15,883,2,16,0.00226500566251,0.0181200453001,0.0203850509626,0.0158550396376,-5.61634462620809,6.78332520060396,2.94596070357757,29.7153159162073,2.70805020110221
"2244",2243,"http://www.cnn.com/2016/03/15/opinions/clinton-sanders-democratic-primary-results-lessons-kohn/index.html",0.166666671634,12,901,7,5,0.00776914539401,0.00554938956715,0.0133185349612,-0.00221975582686,-6.23042079508743,6.80350525760834,2.95472479097906,30.0166620396073,2.484906649788
"2245",2244,"http://www.politico.com/story/2016/01/ben-carson-iowa-car-crash-217977",-0.600000023842,10,1285,9,8,0.00700389105058,0.00622568093385,0.0132295719844,-0.000778210116732,-6.24008980283481,7.15851399732932,3.10890312766731,35.8468966578698,2.30258509299405
"2246",2245,"http://www.politico.com/story/2016/01/donad-trump-massachusetts-rally-217348",-0.0833333358169,12,1435,12,10,0.00836236933798,0.00696864111498,0.015331010453,-0.001393728223,-6.02740340292215,7.26892012819372,3.15685190107001,37.8813938497516,2.484906649788
"2247",2246,"http://www.politico.com/story/2016/01/marco-rubio-attack-chris-christie-217465",0.0909090936184,11,1560,9,11,0.00576923076923,0.00705128205128,0.0128205128205,0.00128205128205,-6.28540221886369,7.35244110024358,3.19312459835446,39.496835316263,2.39789527279837
"2248",2247,"http://www.politico.com/story/2016/01/martin-omalley-investigation-maryland-furniture-217808",-0.0909090936184,11,1547,13,11,0.00840336134454,0.0071105365223,0.0155138978668,-0.00129282482224,-6.01029498073151,7.34407285057307,3.18949031369937,39.3319208785943,2.39789527279837
"2249",2248,"http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-01-14-US-GOP-2016-Debate/id-7276bd02e5d84a149c8bc07581fa7ae8",-0.133333340287,15,566,4,9,0.00706713780919,0.0159010600707,0.0229681978799,0.00883392226148,-5.44421852468819,6.33859407820318,2.75281643118827,23.7907545067406,2.70805020110221
"2250",2249,"http://www.politico.com/story/2016/01/jason-chaffetz-endorses-marco-rubio-217399",0.166666671634,36,1457,7,8,0.00480439258751,0.00549073438572,0.0102951269732,0.000686341798216,-6.60189456646057,7.2841348061952,3.16345955176999,38.1706693679846,3.58351893845611
"2251",2250,"http://www.politico.com/story/2016/01/charlie-rangel-bernie-sanders-minority-vote-217885",-0.0571428574622,35,1615,11,18,0.00681114551084,0.0111455108359,0.0179566563467,0.00433436532508,-5.79933745445767,7.38709023565676,3.20817252666712,40.1870625948202,3.55534806148941
"2252",2251,"http://www.politico.com/story/2016/01/bernie-sanders-rick-snyder-flint-water-lead-217876",-0.861111104488,36,1477,17,14,0.011509817197,0.00947867298578,0.0209884901828,-0.00203114421124,-5.57425780037812,7.29776828253138,3.16938049531195,38.4317577011513,3.58351893845611
"2253",2252,"http://www.politico.com/story/2016/01/ted-cruz-2015-fundraising-218404",0.142857149243,14,1276,6,9,0.00470219435737,0.00705329153605,0.0117554858934,0.00235109717868,-6.41052201815843,7.15148546390474,3.10585067438514,35.7211421989835,2.63905732961526
"2254",2253,"http://www.wsj.com/articles/trump-laid-out-his-playbook-30-years-ago-1453670039",-0.0434782616794,46,608,11,5,0.0180921052632,0.00822368421053,0.0263157894737,-0.00986842105263,-5.24792751344272,6.41017488196617,2.78390357927274,24.6576560118759,3.8286413964891
"2255",2254,"http://www.cnn.com/2016/02/08/politics/new-hampshire-primary-2016-election/index.html",0.971428573132,35,830,9,10,0.010843373494,0.0120481927711,0.0228915662651,0.00120481927711,-5.4490400127882,6.72142570079064,2.91907809237607,28.8097205817759,3.55534806148941
"2256",2255,"http://www.politico.com/story/2016/01/bill-clinton-hillary-clinton-super-tuesday-2016-election-218052",0.304347813129,46,3133,13,26,0.00414937759336,0.00829875518672,0.0124481327801,0.00414937759336,-6.32792683550683,8.04974629095219,3.49596039488171,55.9732078766261,3.8286413964891
"2257",2256,"https://www.buzzfeed.com/christophermassie/ben-carson-trump-knows-that-his-twitter-use-is-a-problem",-0.0588235296309,17,30,1,0,0.0333333333333,0,0.0333333333333,-0.0333333333333,-4.90689059560996,3.40119738166216,1.47712125471966,5.47722557505166,2.83321334405622
"2258",2257,"http://www.latimes.com/nation/la-na-obama-deportations-20160108-story.html",0.728813588619,59,891,15,7,0.016835016835,0.00785634118967,0.0246913580247,-0.00897867564534,-5.33985000288412,6.79234442747081,2.94987770403687,29.8496231131986,4.07753744390572
"2259",2258,"http://blogs.wsj.com/washwire/2016/02/04/rand-paul-the-candidate-who-missed-a-moment/",0,14,614,11,5,0.0179153094463,0.00814332247557,0.0260586319218,-0.00977198697068,-5.26209484537151,6.41999492814714,2.78816837114117,24.7790233867277,2.63905732961526
"2260",2259,"http://www.politico.com/story/2016/01/boston-globe-endorses-hillary-clinton-218168",0.727272748947,11,1273,8,13,0.00628436763551,0.0102120974077,0.0164964650432,0.00392772977219,-5.92169928112304,7.14913159855741,3.10482840365366,35.6791255498225,2.39789527279837
"2261",2260,"http://www.politico.com/story/2016/01/rand-paul-carmen-sandiego-ad-lawsuit-218343",-0.800000011921,20,1609,15,14,0.00932256059664,0.00870105655687,0.0180236171535,-0.000621504039776,-5.79396761559679,7.38336814699238,3.20655604409903,40.1123422402632,2.99573227355399
"2262",2261,"http://www.politico.com/story/2016/01/foxs-attacks-on-trump-meant-to-take-heat-off-kelly-218315",0.29411765933,34,2140,10,12,0.00467289719626,0.00560747663551,0.0102803738318,0.000934579439252,-6.6039634626478,7.6685611080159,3.33041377334919,46.2601340248815,3.52636052461616
"2263",2262,"http://blogs.wsj.com/washwire/2016/01/28/bernie-sanders-challenges-hillary-clinton-to-3-new-debates/",0.20000000298,15,455,1,2,0.0021978021978,0.0043956043956,0.00659340659341,0.0021978021978,-7.24476023436416,6.12029741895095,2.65801139665711,21.3307290077015,2.70805020110221
"2264",2263,"http://www.wsj.com/articles/how-trump-killed-reaganism-1461711203",-0.166666671634,12,826,11,18,0.0133171912833,0.0217917675545,0.0351089588378,0.00847457627119,-4.83201697629074,6.71659477352098,2.91698004732038,28.7402157263998,2.484906649788
"2265",2264,"https://www.washingtonpost.com/news/the-fix/wp/2016/03/07/why-florida-and-ohio-are-the-only-states-that-matter-in-the-republican-presidential-race-in-3-charts/",-0.838709652424,31,540,2,4,0.0037037037037,0.00740740740741,0.0111111111111,0.0037037037037,-6.49185309633112,6.29156913955832,2.73239375982297,23.2379000772445,3.43398720448515
"2266",2265,"http://www.latimes.com/opinion/op-ed/la-oe-cohen-why-women-should-elect-women-20160406-story.html",0.692307710648,13,1004,9,15,0.00896414342629,0.0149402390438,0.0239043824701,0.00597609561753,-5.38658105323079,6.91174730025167,3.001733712809,31.6859590355097,2.56494935746154
"2267",2266,"http://www.politico.com/story/2016/01/republicans-saudi-arabia-iran-217341",-0.75,16,1545,13,17,0.0084142394822,0.011003236246,0.0194174757282,0.00258899676375,-5.6865005271799,7.34277918933185,3.18892848376085,39.3064880140671,2.77258872223978
"2268",2267,"https://www.washingtonpost.com/posteverything/wp/2016/02/26/the-real-reason-donald-trump-is-winning-no-one-thought-it-was-possible/",0.794117629528,34,1642,16,19,0.00974421437272,0.0115712545676,0.0213154689403,0.00182704019488,-5.55195539483397,7.40367029001237,3.21537315278342,40.5215991787096,3.52636052461616
"2269",2268,"http://www.politico.com/story/2016/01/donald-trump-ted-cruz-nasty-guy-217896",-0.526315808296,38,1281,9,10,0.00702576112412,0.00780640124902,0.0148321623731,0.000780640124902,-6.07512724690253,7.15539630189673,3.10754912974469,35.7910603363466,3.63758615972639
"2270",2269,"https://www.washingtonpost.com/politics/both-frontrunners-are-playing-defense-in-tuesdays-wisconsin-primary/2016/04/04/b30999de-fac0-11e5-80e4-c381214de1a3_story.html",0.230769231915,26,2445,16,19,0.00654396728016,0.00777096114519,0.0143149284254,0.00122699386503,-6.12633573289038,7.80180040190897,3.38827886345964,49.4469412603045,3.25809653802148
"2271",2270,"http://www.politico.com/story/2016/01/chris-christie-snowzilla-2016-218179",-0.923076927662,13,1528,14,12,0.00916230366492,0.00785340314136,0.0170157068063,-0.00130890052356,-5.87698910989319,7.33171496972647,3.18412335423967,39.0896405713841,2.56494935746154
"2272",2271,"http://www.politico.com/story/2016/03/trump-university-lawsuit-proceeds-220038",-0.0769230797887,13,1530,11,10,0.00718954248366,0.00653594771242,0.0137254901961,-0.000653594771242,-6.18699851479899,7.33302301438648,3.1846914308176,39.1152144312159,2.56494935746154
"2273",2272,"https://www.washingtonpost.com/news/post-politics/wp/2016/01/09/donald-trump-accuses-ted-cruz-of-flip-flopping-on-ethanol/",-0.863636374474,22,1094,9,11,0.00822669104205,0.0100548446069,0.018281535649,0.0018281535649,-5.77346892790476,6.99759598298193,3.03901732199741,33.0756708170825,3.09104245335832
"2274",2273,"https://www.washingtonpost.com/news/the-fix/wp/2016/01/05/if-donald-trump-can-win-the-republican-nomination-he-could-probably-win-the-presidency/",0.884057998657,69,798,3,7,0.00375939849624,0.00877192982456,0.0125313283208,0.00501253132832,-6.31831684133521,6.68210859744981,2.90200289135073,28.2488937836511,4.23410650459726
"2275",2274,"https://www.washingtonpost.com/news/powerpost/paloma/daily-202/2016/02/28/daily-202-hillary-clinton-s-landslide-victory-in-south-carolina-points-to-big-trouble-for-bernie-sanders-on-super-tuesday/56d26186981b92a22d46a7ae/",0.800000011921,10,4725,34,42,0.00719576719577,0.00888888888889,0.0160846560847,0.00169312169312,-5.95817110054827,8.46062283992784,3.67440181284528,68.7386354243376,2.30258509299405
"2276",2275,"http://www.politico.com/story/2016/01/sarah-palin-endorses-donald-trump-2016-217983",0.111111111939,18,1545,11,25,0.00711974110032,0.0161812297735,0.0233009708738,0.00906148867314,-5.42346612134858,7.34277918933185,3.18892848376085,39.3064880140671,2.89037175789616
"2277",2276,"http://www.wsj.com/articles/the-pope-and-donald-trump-1455840457",0.10000000149,10,82,1,1,0.0121951219512,0.0121951219512,0.0243902439024,0,-5.35755200462039,4.40671924726425,1.91381385238372,9.05538513813742,2.30258509299405
"2278",2277,"http://www.huffingtonpost.com/john-a-tures/how-skipping-the-debate-c_b_9095074.html",0,10,586,11,2,0.018771331058,0.00341296928328,0.0221843003413,-0.0153583617747,-5.49431713628096,6.37331978957701,2.76789761601809,24.2074368738204,2.30258509299405
"2279",2278,"http://money.cnn.com/2016/01/11/media/donald-trump-jimmy-fallon-hillary-clinton-tonight-show/index.html",1,35,290,2,2,0.00689655172414,0.00689655172414,0.0137931034483,0,-6.17990909001241,5.66988092298052,2.46239799789896,17.0293863659264,3.55534806148941
"2280",2279,"http://www.politico.com/story/2016/01/chris-christie-guns-217437",0,30,1688,20,13,0.0118483412322,0.00770142180095,0.0195497630332,-0.00414691943128,-5.67670506934691,7.4312996751559,3.22737244228964,41.0852771683483,3.40119738166216
"2281",2280,"http://www.politico.com/story/2016/01/mike-huckabee-joins-trump-iowa-218339",0.740740716457,27,1248,14,11,0.0112179487179,0.0088141025641,0.0200320512821,-0.00240384615385,-5.64154602908402,7.12929754892937,3.09621458534641,35.3270434653114,3.29583686600433
"2282",2281,"http://www.foxnews.com/politics/2016/01/09/sanders-calls-bill-clintons-affair-totally-disgraceful-and-unacceptable.html",-0.705882370472,34,325,4,0,0.0123076923077,0,0.0123076923077,-0.0123076923077,-6.34429590791492,5.78382518232974,2.51188336097887,18.0277563773199,3.52636052461616
"2283",2282,"http://www.huffingtonpost.com/seth-abramson/5-reasons-to-vote-for-bernie-sanders_b_9103086.html",0.357142865658,14,1325,14,20,0.0105660377358,0.0150943396226,0.0256603773585,0.00452830188679,-5.28431380308705,7.18916773842032,3.12221587827283,36.4005494464026,2.63905732961526
"2284",2283,"http://www.politico.com/story/2016/01/clinton-sanders-iowa-town-hall-218193",1,10,2086,16,19,0.00767018216683,0.00910834132311,0.0167785234899,0.00143815915628,-5.89724042557763,7.64300363556072,3.31931430409051,45.6727489866769,2.30258509299405
"2285",2284,"https://www.washingtonpost.com/politics/marco-rubio-talks-to-iowa-about-god/2016/01/26/5f2abff2-c2fb-11e5-9693-933a4d31bcc8_story.html",0.75,40,1194,6,23,0.00502512562814,0.0192629815745,0.0242881072027,0.0142378559464,-5.36360612613605,7.08506429395255,3.07700432679335,34.554305086342,3.68887945411394
"2286",2285,"http://www.foxnews.com/politics/2016/01/28/tax-sells-sanders-clinton-both-pitching-tax-hikes-in-dem-primary.html",-0.125,16,760,6,9,0.00789473684211,0.0118421052632,0.0197368421053,0.00394736842105,-5.66296501271974,6.63331843328038,2.88081359228079,27.5680975041804,2.77258872223978
"2287",2286,"https://www.washingtonpost.com/opinions/donald-trumps-troubling-politics-of-pride/2016/01/25/def2078a-c39c-11e5-a4aa-f25866ba0dc6_story.html",0.836363613605,55,789,20,22,0.0253485424588,0.0278833967047,0.0532319391635,0.00253485424588,-4.23156406723465,6.67076632084587,2.89707700320942,28.0891438103763,4.00733318523247
"2288",2287,"http://www.politico.com/blogs/live-from-charleston/2016/01/donald-trump-freedom-kids-video-217792",1,10,1399,7,14,0.00500357398142,0.0100071479628,0.0150107219442,0.00500357398142,-6.0578628243904,7.24351297466548,3.14581771449183,37.4032084185301,2.30258509299405
"2289",2288,"http://www.wsj.com/articles/trumps-new-york-advantage-1452877920",0.767441868782,43,736,9,11,0.0122282608696,0.0149456521739,0.0271739130435,0.00271739130435,-5.2016338611685,6.60123011872888,2.8668778143375,27.1293199325011,3.76120011569356
"2290",2289,"http://www.politico.com/story/2016/01/martin-omalley-iowa-spectator-218200",0.279069781303,43,1413,13,9,0.00920028308563,0.00636942675159,0.0155697098372,-0.00283085633404,-6.00511413169903,7.25347038268453,3.15014216184856,37.589892258425,3.76120011569356
"2291",2290,"http://www.politico.com/story/2016/01/ted-cruz-iowa-expectations-loser-218466",0.235294118524,34,2233,10,17,0.00447828034035,0.00761307657859,0.0120913569189,0.00313479623824,-6.36988003366415,7.71110125184016,3.34888872307144,47.2546294028426,3.52636052461616
"2292",2291,"http://www.huffingtonpost.com/jed-leahenry/marco-rubio-the-next-amer_b_9098204.html",0.0444444455206,45,2425,22,35,0.00907216494845,0.0144329896907,0.0235051546392,0.00536082474227,-5.41087901779559,7.79358680337158,3.38471174293828,49.2442890089805,3.80666248977032
"2293",2292,"https://www.washingtonpost.com/blogs/right-turn/wp/2016/01/05/donald-trump-is-ignorant-whats-ted-cruzs-excuse/",-0.772727251053,22,739,10,9,0.0135317997294,0.0121786197564,0.0257104194858,-0.00135317997294,-5.28150304070209,6.6052979209482,2.86864443839483,27.1845544381364,3.09104245335832
"2294",2293,"http://www.politico.com/story/2016/01/republican-contested-convention-whispers-trump-cruz-217741",0.0416666679084,24,2317,18,17,0.00776866637894,0.00733707380233,0.0151057401813,-0.000431592576608,-6.04875931191688,7.74802852443238,3.36492603378998,48.135226186235,3.17805383034795
"2295",2294,"http://www.wsj.com/articles/taking-sanders-seriously-1453248572",0.733333349228,15,871,11,13,0.0126291618829,0.0149253731343,0.0275545350172,0.00229621125144,-5.18156640787884,6.7696419768525,2.94001815500766,29.5127091267474,2.70805020110221
"2296",2295,"http://www.politico.com/story/2016/02/south-carolina-poll-donald-trump-ted-cruz-219449",0.142857149243,14,2115,11,20,0.00520094562648,0.00945626477541,0.0146572104019,0.00425531914894,-6.09224563761958,7.65681009148038,3.32531037171106,45.9891291502677,2.63905732961526
"2297",2296,"http://www.latimes.com/local/lanow/la-me-ln-trump-university-lawsuit-donald-trump-20160226-story.html",0,12,1306,17,14,0.0130168453292,0.010719754977,0.0237366003063,-0.00229709035222,-5.39674287115826,7.17472430983638,3.11594317693906,36.1386219991853,2.484906649788
"2298",2297,"http://www.huffingtonpost.com/sandy-goodman/voting-for-sanders-is-vot_b_9060962.html",-0.0256410259753,39,577,13,7,0.0225303292894,0.0121317157712,0.0346620450607,-0.0103986135182,-4.8504994137564,6.3578422665081,2.76117581315573,24.0208242989286,3.66356164612965
"2299",2298,"http://www.wsj.com/articles/the-next-conservative-movement-1460741085",0,12,2153,32,44,0.0148629818857,0.0204366000929,0.0352995819786,0.00557361820715,-4.82420509072506,7.67461749736436,3.33304402982349,46.4004310324807,2.484906649788
"2300",2299,"http://www.politico.com/story/2016/01/jeb-bush-malia-obama-mispronunciation-217978",0.136363640428,44,1323,9,11,0.00680272108844,0.00831443688587,0.0151171579743,0.00151171579743,-6.04766925139139,7.18765716411496,3.1215598441875,36.3730669589464,3.78418963391826
"2301",2300,"http://www.wsj.com/articles/in-trumps-ancestral-home-folks-tout-the-wine-but-not-the-donald-1452561128",0.10000000149,50,1029,4,9,0.00388726919339,0.00874635568513,0.0126336248785,0.00485908649174,-6.30658754875548,6.93634273583405,3.01241537476243,32.0780298646909,3.91202300542815
"2302",2301,"https://www.washingtonpost.com/politics/trump-solidifies-front-runner-status-but-who-is-his-most-dangerous-rival/2016/02/20/9a0215d6-d655-11e5-be55-2cc3c1e4b76b_story.html",0.0555555559695,18,1431,15,13,0.0104821802935,0.00908455625437,0.0195667365479,-0.00139762403913,-5.67545303466675,7.26612877955645,3.15563963375978,37.8285606387555,2.89037175789616
"2303",2302,"http://www.politico.com/story/2016/01/hillary-clinton-planned-parenthood-iowa-2016-218425",0.166666671634,18,1388,3,10,0.0021613832853,0.00720461095101,0.00936599423631,0.00504322766571,-6.73835213443736,7.23561914106675,3.14238946611884,37.2558720203943,2.89037175789616
"2304",2303,"http://blogs.wsj.com/washwire/2016/01/26/ted-cruz-mocks-donald-trumps-decision-to-skip-debate/",0,17,398,3,6,0.00753768844221,0.0150753768844,0.0226130653266,0.00753768844221,-5.46669961910345,5.98645200528444,2.59988307207369,19.94993734326,2.83321334405622
"2305",2304,"http://www.cnn.com/2016/01/13/politics/ted-cruz-super-pac-shuts-down/index.html",1,11,228,0,3,0,0.0131578947368,0.0131578947368,0.0131578947368,-6.2479275134482,5.42934562895444,2.35793484700045,15.0996688705415,2.39789527279837
"2306",2305,"http://www.politico.com/story/2016/01/trump-post-skip-debate-218403",0.0833333358169,24,1401,8,13,0.005710206995,0.00927908636688,0.0149892933619,0.00356887937188,-6.05992381765055,7.24494154633701,3.14643813528577,37.4299345444258,3.17805383034795
"2307",2306,"https://www.washingtonpost.com/news/post-politics/wp/2016/01/05/how-ted-cruz-differs-from-donald-trump-on-immigration/",-0.117647059262,17,312,4,5,0.0128205128205,0.0160256410256,0.0288461538462,0.00320512820513,-5.11547721741763,5.74300318780948,2.49415459401844,17.6635217326557,2.83321334405622
"2308",2307,"http://www.nytimes.com/live/republican-debate-january-2016/",0.385714292526,70,607,1,4,0.00164744645799,0.00658978583196,0.00823723228995,0.00494233937397,-6.92362461136842,6.4085287910595,2.78318869107526,24.6373699895098,4.24849524204936
"2309",2308,"https://www.washingtonpost.com/news/post-politics/wp/2016/01/27/in-iowa-city-donald-trump-uses-college-football-players-and-wrestlers-to-woo-young-voters/",0.51807230711,83,1692,13,10,0.00768321513002,0.00591016548463,0.0135933806147,-0.00177304964539,-6.2009518970584,7.43366654016617,3.228400358703,41.1339276024063,4.4188406077966
"2310",2309,"http://www.politico.com/story/2016/01/barack-obama-gop-debate-217832",0,42,2018,21,16,0.0104063429138,0.00792864222002,0.0183349851338,-0.00247770069376,-5.76925709347708,7.60986220091355,3.30492116190089,44.9221548904324,3.73766961828337
"2311",2310,"http://blogs.wsj.com/washwire/2016/01/13/whos-going-to-win-gop-nod-markets-see-rubio-trump-dead-heat/",0.0909090936184,11,298,1,2,0.00335570469799,0.00671140939597,0.010067114094,0.00335570469799,-6.63420601973523,5.6970934865054,2.47421626407626,17.2626765016321,2.39789527279837
"2312",2311,"http://blogs.wsj.com/washwire/2016/01/08/rand-paul-my-dads-supporters-in-iowa-wont-go-for-ted-cruz/",0.5,12,472,2,8,0.00423728813559,0.0169491525424,0.021186440678,0.0127118644068,-5.56071495447217,6.15697898558556,2.67394199863409,21.7255609824004,2.484906649788
"2313",2312,"http://www.foxnews.com/politics/2016/01/04/trump-launches-1st-tv-ad-as-2016-candidates-barnstorm-iowa-nh.html",0.047619048506,42,725,11,12,0.0151724137931,0.0165517241379,0.031724137931,0.00137931034483,-4.97827522884685,6.58617165485467,2.86033800657099,26.9258240356725,3.73766961828337
"2314",2313,"http://blogs.wsj.com/washwire/2016/02/27/former-cia-chief-says-military-could-defy-donald-trumps-orders/",0.833333313465,12,236,5,3,0.021186440678,0.0127118644068,0.0338983050847,-0.00847457627119,-4.88264304936379,5.46383180502561,2.37291200297011,15.3622914957372,2.484906649788
"2315",2314,"http://www.politico.com/story/2016/01/sarah-palin-donald-trump-endorsement-fundraising-218034",0.600000023842,10,1310,11,11,0.00839694656489,0.00839694656489,0.0167938931298,0,-5.89591947778502,7.1777824161952,3.11727129565576,36.1939221417077,2.30258509299405
"2316",2315,"http://www.politico.com/story/2016/01/clinton-surrogate-to-demand-sanders-release-medical-records-217880",-0.065789476037,76,1859,16,21,0.00860677783755,0.0112963959118,0.0199031737493,0.00268961807423,-5.65085768929253,7.52779398772144,3.2692793897719,43.1161222746202,4.33073334028633
"2317",2316,"http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-04-12-US-Campaign-2016/id-c6874ef883fc480d8f39aa2bac02d54a",0.272727280855,11,790,11,6,0.0139240506329,0.00759493670886,0.0215189873418,-0.00632911392405,-5.53824600181226,6.67203294546107,2.89762709129044,28.1069386451104,2.39789527279837
"2318",2317,"http://blogs.wsj.com/washwire/2016/01/11/carly-fiorina-rand-paul-bumped-from-primetime-debate/",0.588235318661,17,399,1,3,0.00250626566416,0.00751879699248,0.0100250626566,0.00501253132832,-6.64024493622833,5.98896141688986,2.60097289568675,19.9749843554382,2.83321334405622
"2319",2318,"http://www.politico.com/story/2016/04/donald-trump-colorado-south-carolina-delegates-221762",-0.54545456171,11,2345,23,22,0.00980810234542,0.00938166311301,0.0191897654584,-0.000426439232409,-5.70351911107473,7.76004068088038,3.3701428470511,48.425200051213,2.39789527279837
"2320",2319,"http://money.cnn.com/2016/02/23/investing/macys-earnings-donald-trump/index.html",0,46,705,10,8,0.0141843971631,0.0113475177305,0.0255319148936,-0.00283687943262,-5.29155444584481,6.55819780281227,2.8481891169914,26.5518360947035,3.8286413964891
"2321",2320,"http://blogs.wsj.com/washwire/2016/01/24/donald-trump-welcomes-a-bloomberg-presidential-bid-2/",0.941176474094,17,54,0,1,0,0.0185185185185,0.0185185185185,0.0185185185185,-5.75488750216491,3.98898404656427,1.73239375982297,7.34846922834953,2.83321334405622
"2322",2321,"http://www.mcclatchydc.com/news/politics-government/election/article53069160.html",0,43,356,1,9,0.00280898876404,0.0252808988764,0.0280898876404,0.0224719101124,-5.15380533608157,5.87493073085203,2.55144999797288,18.8679622641132,3.76120011569356
"2323",2322,"http://www.wsj.com/articles/palin-and-the-gops-uncertain-trumpeters-1453422465",0.139534890652,43,1237,22,27,0.0177849636217,0.0218270008084,0.0396119644301,0.00404203718674,-4.65791994086017,7.12044437239249,3.09236969962912,35.1710107901379,3.76120011569356
