,worker_id,gender,age,party,voting_for,state,title,url,org,candidate,flesch,gunning_fog,readability,topic,favor,trust,group
126,11102360,male,50-64,no_affiliation,Hillary Clinton,GA,"Another Pro-Cruz Super PAC Launches, This One Led by Rick Perry",http://blogs.wsj.com/washwire/2016/02/12/another-pro-cruz-super-pac-launches-this-one-led-by-rick-perry/,The Wall Street Journal,Ted Cruz,6.8,8.0,73.17,Campaign Finance,1,1,A
127,11102360,male,50-64,no_affiliation,Hillary Clinton,GA,Bernie Sanders Raised $20 Million in January,http://blogs.wsj.com/washwire/2016/01/31/bernie-sanders-raised-20-million-in-january/,The Wall Street Journal,Bernie Sanders,8.0,8.0,64.71,Campaign Finance,0,1,A
128,11102360,male,50-64,no_affiliation,Hillary Clinton,GA,Ted Cruz ad features business suits crossing border,http://www.cnn.com/2016/01/05/politics/ted-cruz-immigration-border-ad-business-suits/index.html,CNN,Ted Cruz,8.7,10.0,68.1,Immigration,0,1,A
129,11102360,male,50-64,no_affiliation,Hillary Clinton,GA,SHARING TOO MUCH? Video raises concern over Clinton using BlackBerry,http://www.foxnews.com/politics/2016/01/25/video-suggests-clinton-shared-info-that-would-never-be-on-unclassified-system-normally.html,Fox News,Hillary Clinton,13.4,11.2,39.67,Foreign Policy/National Security,-1,0,A
130,9559045,female,30-49,republican,Ted Cruz,TX,"Increasingly, Iowans Say Their Caucuses Are Ted Cruz’s to Lose",http://www.nytimes.com/2016/01/07/us/politics/increasingly-iowans-say-their-caucuses-are-ted-cruzs-to-lose.html,The New York Times,Ted Cruz,6.4,7.6,74.19,Campaign Finance,1,0,A
131,9559045,female,30-49,republican,Ted Cruz,TX,"Another Pro-Cruz Super PAC Launches, This One Led by Rick Perry",http://blogs.wsj.com/washwire/2016/02/12/another-pro-cruz-super-pac-launches-this-one-led-by-rick-perry/,The Wall Street Journal,Ted Cruz,6.8,8.0,73.17,Campaign Finance,0,1,A
132,9559045,female,30-49,republican,Ted Cruz,TX,Bernie Sanders Raised $20 Million in January,http://blogs.wsj.com/washwire/2016/01/31/bernie-sanders-raised-20-million-in-january/,The Wall Street Journal,Bernie Sanders,8.0,8.0,64.71,Campaign Finance,0,1,A
133,9559045,female,30-49,republican,Ted Cruz,TX,Ted Cruz ad features business suits crossing border,http://www.cnn.com/2016/01/05/politics/ted-cruz-immigration-border-ad-business-suits/index.html,CNN,Ted Cruz,8.7,10.0,68.1,Immigration,0,1,A
134,9559045,female,30-49,republican,Ted Cruz,TX,SHARING TOO MUCH? Video raises concern over Clinton using BlackBerry,http://www.foxnews.com/politics/2016/01/25/video-suggests-clinton-shared-info-that-would-never-be-on-unclassified-system-normally.html,Fox News,Hillary Clinton,13.4,11.2,39.67,Foreign Policy/National Security,-1,1,A
135,11106820,female,50-64,democrat,Bernie Sanders,MA,First Draft: 2 Ex-Presidents of Mexico Say No Way Country Is Paying for Donald Trump’s Wall,http://www.nytimes.com/politics/first-draft/2016/02/25/2-ex-presidents-of-mexico-say-no-way-theyre-paying-for-donald-trumps-wall/,The New York Times,Donald Trump,4.8,6.0,78.25,Immigration,-1,1,A
136,11106820,female,50-64,democrat,Bernie Sanders,MA,Cruz changes tune on rounding up undocumented immigrants,http://www.cnn.com/2016/02/23/politics/ted-cruz-illegal-immigrants-bill-oreilly/index.html,CNN,Ted Cruz,9.5,9.6,60.65,Immigration,-1,1,A
137,11106820,female,50-64,democrat,Bernie Sanders,MA,Clinton to Planned Parenthood: 'I will always have your back',http://www.cnn.com/2016/01/10/politics/clinton-planned-parenthood/index.html,CNN,Hillary Clinton,13.8,12.8,44.07,Abortion,1,1,A
138,11106820,female,50-64,democrat,Bernie Sanders,MA,First Draft: Ted Cruz ‘Super PAC’ Invests Additional $2.5 Million in Advertising,http://www.nytimes.com/politics/first-draft/2016/01/19/ted-cruz-super-pac-invests-additional-2-5-million-in-advertising/,The New York Times,Ted Cruz,6.0,7.2,75.2,Campaign Finance,1,1,A
139,11106820,female,50-64,democrat,Bernie Sanders,MA,"Ad of the Week: From Hillary Clinton, a Single Message Told Across the Decades",http://www.nytimes.com/2016/01/31/us/politics/from-hillary-clinton-a-single-message-told-across-the-decades.html,The New York Times,Hillary Clinton,6.4,7.6,74.19,Campaign Finance,1,1,A
140,36187807,female,30-49,democrat,Hillary Clinton,IL,First Draft: 2 Ex-Presidents of Mexico Say No Way Country Is Paying for Donald Trump’s Wall,http://www.nytimes.com/politics/first-draft/2016/02/25/2-ex-presidents-of-mexico-say-no-way-theyre-paying-for-donald-trumps-wall/,The New York Times,Donald Trump,4.8,6.0,78.25,Immigration,-1,0,A
141,36187807,female,30-49,democrat,Hillary Clinton,IL,Cruz changes tune on rounding up undocumented immigrants,http://www.cnn.com/2016/02/23/politics/ted-cruz-illegal-immigrants-bill-oreilly/index.html,CNN,Ted Cruz,9.5,9.6,60.65,Immigration,-1,0,A
142,36187807,female,30-49,democrat,Hillary Clinton,IL,Clinton to Planned Parenthood: 'I will always have your back',http://www.cnn.com/2016/01/10/politics/clinton-planned-parenthood/index.html,CNN,Hillary Clinton,13.8,12.8,44.07,Abortion,1,0,A
143,36187807,female,30-49,democrat,Hillary Clinton,IL,First Draft: Ted Cruz ‘Super PAC’ Invests Additional $2.5 Million in Advertising,http://www.nytimes.com/politics/first-draft/2016/01/19/ted-cruz-super-pac-invests-additional-2-5-million-in-advertising/,The New York Times,Ted Cruz,6.0,7.2,75.2,Campaign Finance,0,0,A
144,36187807,female,30-49,democrat,Hillary Clinton,IL,"Ad of the Week: From Hillary Clinton, a Single Message Told Across the Decades",http://www.nytimes.com/2016/01/31/us/politics/from-hillary-clinton-a-single-message-told-across-the-decades.html,The New York Times,Hillary Clinton,6.4,7.6,74.19,Campaign Finance,1,0,A
145,31906954,male,30-49,democrat,Bernie Sanders,NY,First Draft: 2 Ex-Presidents of Mexico Say No Way Country Is Paying for Donald Trump’s Wall,http://www.nytimes.com/politics/first-draft/2016/02/25/2-ex-presidents-of-mexico-say-no-way-theyre-paying-for-donald-trumps-wall/,The New York Times,Donald Trump,4.8,6.0,78.25,Immigration,0,0,A
146,31906954,male,30-49,democrat,Bernie Sanders,NY,Cruz changes tune on rounding up undocumented immigrants,http://www.cnn.com/2016/02/23/politics/ted-cruz-illegal-immigrants-bill-oreilly/index.html,CNN,Ted Cruz,9.5,9.6,60.65,Immigration,0,1,A
147,31906954,male,30-49,democrat,Bernie Sanders,NY,Clinton to Planned Parenthood: 'I will always have your back',http://www.cnn.com/2016/01/10/politics/clinton-planned-parenthood/index.html,CNN,Hillary Clinton,13.8,12.8,44.07,Abortion,1,1,A
148,31906954,male,30-49,democrat,Bernie Sanders,NY,First Draft: Ted Cruz ‘Super PAC’ Invests Additional $2.5 Million in Advertising,http://www.nytimes.com/politics/first-draft/2016/01/19/ted-cruz-super-pac-invests-additional-2-5-million-in-advertising/,The New York Times,Ted Cruz,6.0,7.2,75.2,Campaign Finance,0,1,A
149,31906954,male,30-49,democrat,Bernie Sanders,NY,"Ad of the Week: From Hillary Clinton, a Single Message Told Across the Decades",http://www.nytimes.com/2016/01/31/us/politics/from-hillary-clinton-a-single-message-told-across-the-decades.html,The New York Times,Hillary Clinton,6.4,7.6,74.19,Campaign Finance,1,1,A
150,36603404,male,30-49,no_affiliation,Ted Cruz,GA,Cruz failed to disclose Goldman loan during Senate run,http://feeds.foxnews.com/~r/foxnews/most-popular/~3/WsD1UYfsiQY/cruz-failed-to-disclose-goldman-loan-during-senate-run.html,Fox News,Ted Cruz,10.7,9.6,52.19,Campaign Finance,1,1,A
151,36603404,male,30-49,no_affiliation,Ted Cruz,GA,First on CNN: Texas Gov. Greg Abbott to endorse Cruz for president,http://www.cnn.com/2016/02/24/politics/ted-cruz-greg-abbott-texas-endorsement/index.html,CNN,Ted Cruz,10.3,10.4,58.62,Campaign Finance,1,2,A
152,36603404,male,30-49,no_affiliation,Ted Cruz,GA,The 2016 Race: How to Understand Donald Trump’s Defeat in Iowa,http://www.nytimes.com/2016/02/02/upshot/how-to-understand-donald-trumps-defeat-in-iowa.html,The New York Times,Donald Trump,8.7,8.8,62.68,Campaign Finance,-1,-1,A
153,36603404,male,30-49,no_affiliation,Ted Cruz,GA,First Draft: Ted Cruz Outlines Plan to Strengthen Military,http://www.nytimes.com/politics/first-draft/2016/02/16/ted-cruz-outlines-plan-to-strengthen-military/,The New York Times,Ted Cruz,9.1,9.2,61.67,Foreign Policy/National Security,0,1,A
154,36603404,male,30-49,no_affiliation,Ted Cruz,GA,Political fallout for Clinton after North Korea's nuke test,http://www.cnn.com/2016/01/06/politics/north-korea-nuclear-test-clinton-trump/index.html,CNN,Hillary Clinton,10.7,9.6,52.19,Foreign Policy/National Security,0,0,A
